% 1. Title: 
% 
% 2. Sources:
%      (a) Creator: A. P. B. Grezzana
%      (b) Donor: 
%      (c) Date: June, 2021
% 
% 3. Past Usage:
% 
% 4. Relevant Information:
% 
% 5. Number of Instances: 150 (50 in each of three classes)
% 
% 6. Number of Attributes: 19 attributes and 2 classes.
% 
% 7. Attribute Information:
%    1. 14 Haralick features
%    2. 5 NGTDM features
%    3. class: 
%       -- 0
%       -- 1
% 
% 8. Missing Attribute Values: None
% 
% Summary Statistics:
% 
% 9. Class Distribution: 

@RELATION iris

@ATTRIBUTE haralickEnergy	REAL
@ATTRIBUTE haralickContrast	REAL
@ATTRIBUTE haralickCorrelation	REAL
@ATTRIBUTE haralickVariance	REAL
@ATTRIBUTE haralickHomogeneity	REAL
@ATTRIBUTE haralickSumAverage	REAL
@ATTRIBUTE haralickSumVariance	REAL
@ATTRIBUTE haralickSumEntropy	REAL
@ATTRIBUTE haralickEntropy	REAL
@ATTRIBUTE haralickDifVariance	REAL
@ATTRIBUTE haralickDifEntropy	REAL
@ATTRIBUTE haralickIMC1	REAL
@ATTRIBUTE haralickIMC2	REAL
@ATTRIBUTE haralickMCC	REAL
@ATTRIBUTE ngtdmCoarsness 	REAL
@ATTRIBUTE ngtdmContrast 	REAL
@ATTRIBUTE ngtdmBusyness 	REAL
@ATTRIBUTE ngtdmComplexity 	REAL
@ATTRIBUTE ngtdmTextureStrength 	REAL
@ATTRIBUTE class 	{0,1}

@DATA
1.665725e-03,3.720372e+04,6.191252e-03,9.762479e+04,1.594651e-04,5.548999e+02,3.386833e+05,6.064767e+00,1.006717e+01,3.720309e+04,4.864223e+00,-5.165172e-01,9.995550e-01,9.981279e-01,8.563072e+01,2.384280e-02,2.757749e-07,1.441040e+04,3.395338e+06,1
1.150653e-03,3.747141e+04,8.411642e-03,1.060067e+05,2.061702e-04,5.764185e+02,3.626154e+05,6.363924e+00,1.068096e+01,3.747078e+04,5.349504e+00,-5.218656e-01,9.997524e-01,9.966523e-01,1.158688e+02,3.541745e-02,1.782997e-07,2.211245e+04,3.042966e+06,1
1.820965e-03,3.742454e+04,6.516674e-03,1.050396e+05,1.920952e-04,5.740332e+02,3.599794e+05,6.151309e+00,1.014545e+01,3.742391e+04,5.149338e+00,-5.413505e-01,9.997564e-01,9.971501e-01,1.200781e+02,3.578065e-02,2.177280e-07,1.374991e+04,2.429384e+06,1
1.495442e-03,3.767299e+04,1.013201e-02,1.108915e+05,2.449830e-04,5.882308e+02,3.764789e+05,6.264088e+00,1.050156e+01,3.767237e+04,5.338910e+00,-5.395025e-01,9.998126e-01,9.964250e-01,1.031342e+02,3.589045e-02,1.839298e-07,2.412155e+04,3.280929e+06,1
6.634140e-04,3.749297e+04,2.645061e-02,1.020600e+05,2.117932e-04,5.645421e+02,3.506157e+05,6.505649e+00,1.157272e+01,3.749235e+04,5.402887e+00,-5.159053e-01,9.998434e-01,9.981059e-01,1.455892e+02,9.768926e-02,1.987380e-07,1.878414e+04,2.770943e+06,1
1.012656e-03,3.774218e+04,2.282449e-02,1.103044e+05,2.837177e-04,5.857702e+02,3.745309e+05,6.424245e+00,1.088644e+01,3.774156e+04,5.458261e+00,-5.612431e-01,9.999018e-01,9.992771e-01,1.631195e+02,8.280704e-02,1.585106e-07,1.364838e+04,3.441682e+06,1
8.398328e-04,3.734418e+04,1.230223e-02,1.012826e+05,1.845499e-04,5.640933e+02,3.489356e+05,6.458314e+00,1.093240e+01,3.734355e+04,5.248621e+00,-5.141027e-01,9.997419e-01,9.980433e-01,1.789154e+02,5.896918e-02,1.510852e-07,1.514470e+04,3.757482e+06,1
1.610212e-03,3.766912e+04,4.580765e-02,1.014987e+05,2.575717e-04,5.608924e+02,3.486603e+05,6.213427e+00,1.102604e+01,3.766850e+04,5.164129e+00,-5.208437e-01,9.998056e-01,9.946428e-01,9.565912e+01,1.147562e-01,2.075361e-07,2.898636e+04,3.021256e+06,1
5.132341e-04,3.731189e+04,2.981147e-02,9.196023e+04,1.753574e-04,5.371641e+02,3.211703e+05,6.461782e+00,1.198835e+01,3.731126e+04,5.181109e+00,-4.504177e-01,9.995305e-01,9.975195e-01,1.133360e+02,1.173542e-01,2.418115e-07,2.143510e+04,2.649604e+06,1
4.613188e-04,3.709611e+04,1.609060e-02,8.292522e+04,1.511086e-04,5.132672e+02,2.951653e+05,6.452133e+00,1.184158e+01,3.709548e+04,4.933506e+00,-4.038633e-01,9.987517e-01,9.938691e-01,7.424079e+01,1.186601e-01,4.896589e-07,2.126150e+04,1.304901e+06,1
1.927952e-04,3.759996e+04,5.297061e-02,7.336508e+04,2.518427e-04,4.795014e+02,2.653415e+05,6.548303e+00,1.282628e+01,3.759933e+04,5.556391e+00,-4.094163e-01,9.993225e-01,9.977395e-01,8.053048e+01,2.649954e-01,7.443846e-07,2.373580e+04,1.134251e+06,1
8.011855e-04,3.731732e+04,1.482966e-02,9.944219e+04,1.768876e-04,5.589458e+02,3.436164e+05,6.296316e+00,1.123343e+01,3.731669e+04,5.064934e+00,-4.455676e-01,9.992024e-01,9.962220e-01,1.014003e+02,6.554586e-02,2.434083e-07,1.954937e+04,2.776193e+06,1
8.551697e-04,3.733881e+04,1.457961e-02,1.002017e+05,1.796501e-04,5.609562e+02,3.458487e+05,6.274594e+00,1.117196e+01,3.733819e+04,5.062278e+00,-4.480061e-01,9.992104e-01,9.963309e-01,9.919239e+01,6.307467e-02,2.428273e-07,1.962548e+04,2.850770e+06,1
6.947397e-04,3.741296e+04,5.530563e-03,1.050747e+05,1.917759e-04,5.742619e+02,3.600289e+05,6.261256e+00,1.119330e+01,3.741233e+04,5.148796e+00,-3.957607e-01,9.980015e-01,9.887601e-01,8.444737e+01,7.125690e-02,3.124849e-07,2.244145e+04,1.813364e+06,1
6.748110e-04,3.743723e+04,5.839089e-03,1.057166e+05,1.972450e-04,5.758282e+02,3.618137e+05,6.279995e+00,1.121788e+01,3.743661e+04,5.171068e+00,-3.989643e-01,9.981330e-01,9.889994e-01,8.531276e+01,6.982442e-02,3.067856e-07,2.275124e+04,1.843929e+06,1
4.308606e-04,3.722413e+04,2.254236e-02,9.116974e+04,1.652383e-04,5.358800e+02,3.190619e+05,6.550967e+00,1.172588e+01,3.722351e+04,5.177018e+00,-4.787010e-01,9.996884e-01,1.000000e+00,1.561108e+02,7.207812e-02,1.719821e-07,2.206314e+04,3.551604e+06,1
4.133054e-04,3.722804e+04,1.338519e-02,9.573095e+04,1.663978e-04,5.490506e+02,3.323867e+05,6.549052e+00,1.169246e+01,3.722742e+04,5.181534e+00,-4.288528e-01,9.991550e-01,9.954359e-01,1.339438e+02,1.003152e-01,2.348032e-07,1.992644e+04,2.614948e+06,1
4.442554e-04,3.715085e+04,1.678027e-02,7.610430e+04,1.608205e-04,4.924891e+02,2.745709e+05,6.481938e+00,1.184909e+01,3.715023e+04,5.080820e+00,-4.117787e-01,9.989272e-01,9.945906e-01,1.036357e+02,1.261930e-01,7.213275e-07,9.655677e+03,8.206732e+05,1
2.439736e-04,3.754017e+04,4.567787e-02,7.296387e+04,3.659384e-04,4.789709e+02,2.642839e+05,6.428732e+00,1.274101e+01,3.753954e+04,5.437844e+00,-3.735648e-01,9.985642e-01,1.000000e+00,7.437161e+01,1.866061e-01,5.140203e-07,3.058769e+04,1.410648e+06,1
8.951101e-04,3.716975e+04,1.804569e-02,9.043990e+04,1.576759e-04,5.343848e+02,3.171743e+05,6.467022e+00,1.119277e+01,3.716912e+04,5.082413e+00,-5.208115e-01,9.998242e-01,9.974484e-01,1.185886e+02,7.710491e-02,2.427826e-07,2.139024e+04,2.234032e+06,1
1.314160e-03,3.749070e+04,8.847482e-03,1.064636e+05,2.100282e-04,5.774835e+02,3.640053e+05,6.241305e+00,1.076571e+01,3.749007e+04,5.205532e+00,-4.806332e-01,9.994784e-01,9.922584e-01,9.579252e+01,5.094196e-02,2.020932e-07,2.948302e+04,2.709303e+06,1
8.908203e-04,3.722431e+04,2.851738e-02,8.618463e+04,1.679580e-04,5.213538e+02,3.046067e+05,6.365887e+00,1.112289e+01,3.722368e+04,5.213010e+00,-5.479429e-01,9.998948e-01,9.990213e-01,1.546961e+02,7.139346e-02,2.020699e-07,2.175200e+04,3.243161e+06,1
1.123979e-03,3.732656e+04,6.650405e-03,1.015808e+05,1.745215e-04,5.649633e+02,3.498345e+05,6.099147e+00,1.053969e+01,3.732594e+04,4.932760e+00,-4.513545e-01,9.989272e-01,1.000000e+00,9.288818e+01,3.439572e-02,2.103002e-07,2.365714e+04,3.920356e+06,1
4.564279e-04,3.709510e+04,7.072408e-03,9.130983e+04,1.478870e-04,5.378750e+02,3.201307e+05,6.292212e+00,1.165778e+01,3.709448e+04,4.904436e+00,-3.487782e-01,9.963647e-01,9.856272e-01,7.707861e+01,1.208976e-01,3.894957e-07,3.486996e+04,1.626532e+06,1
3.536205e-04,3.726539e+04,3.223329e-02,8.547575e+04,1.772880e-04,5.187373e+02,3.020949e+05,6.526732e+00,1.220734e+01,3.726476e+04,5.296114e+00,-4.486357e-01,9.995712e-01,1.000000e+00,1.543659e+02,1.220088e-01,2.189404e-07,2.243834e+04,2.990708e+06,1
8.079206e-04,3.742102e+04,7.153278e-03,1.049705e+05,1.950462e-04,5.737746e+02,3.595302e+05,6.328911e+00,1.111761e+01,3.742039e+04,5.217560e+00,-4.364200e-01,9.989969e-01,9.907169e-01,1.234902e+02,4.474901e-02,1.826443e-07,2.153462e+04,3.155625e+06,1
1.647751e-03,3.722145e+04,7.564885e-03,9.712229e+04,1.583995e-04,5.529365e+02,3.365220e+05,6.184739e+00,1.047179e+01,3.722082e+04,4.932554e+00,-4.816570e-01,9.993671e-01,9.965723e-01,1.032045e+02,4.342124e-02,3.072059e-07,8.805919e+03,1.774307e+06,1
5.665414e-04,3.732765e+04,2.268886e-02,9.618595e+04,1.774218e-04,5.490974e+02,3.333055e+05,6.495302e+00,1.202483e+01,3.732702e+04,5.233754e+00,-4.372996e-01,9.994053e-01,9.950305e-01,1.190534e+02,7.365002e-02,1.968215e-07,2.804364e+04,2.969519e+06,1
5.698676e-04,3.732312e+04,2.257298e-02,9.610182e+04,1.770476e-04,5.489062e+02,3.330888e+05,6.493274e+00,1.201910e+01,3.732250e+04,5.229456e+00,-4.369012e-01,9.993987e-01,1.000000e+00,1.189588e+02,7.413689e-02,1.982735e-07,2.782057e+04,2.955025e+06,1
2.861865e-04,3.752471e+04,5.653532e-02,8.566115e+04,2.392064e-04,5.163446e+02,3.019025e+05,6.550150e+00,1.280846e+01,3.752408e+04,5.408330e+00,-4.341237e-01,9.995888e-01,9.980574e-01,1.474692e+02,1.741328e-01,2.515687e-07,2.275420e+04,2.631628e+06,1
2.719658e-04,3.770067e+04,5.275000e-02,6.987415e+04,2.829444e-04,4.680168e+02,2.546504e+05,6.490772e+00,1.246510e+01,3.770005e+04,5.606698e+00,-4.454176e-01,9.996050e-01,9.979428e-01,1.176003e+02,2.288954e-01,5.164820e-07,1.858879e+04,1.839076e+06,1
4.223439e-04,3.784348e+04,1.569425e-02,1.138147e+05,3.228590e-04,5.946538e+02,3.840934e+05,6.578861e+00,1.176218e+01,3.784285e+04,5.590515e+00,-4.535679e-01,9.994966e-01,9.960857e-01,1.454563e+02,7.259006e-02,2.161365e-07,1.490745e+04,2.199420e+06,1
9.748043e-04,3.724135e+04,6.609484e-03,9.812809e+04,1.848011e-04,5.560911e+02,3.398929e+05,6.206133e+00,1.099267e+01,3.724073e+04,5.075770e+00,-4.137476e-01,9.983930e-01,9.860358e-01,9.259802e+01,5.168777e-02,2.672503e-07,2.502074e+04,2.274040e+06,1
